Wall time,Step,Value
1550091158.024626,0,95.40264892578125
1550091783.107129,1,94.46256256103516
1550092402.7356179,2,93.3482894897461
1550093026.5854528,3,91.82526397705078
1550093654.3771179,4,89.50220489501953
1550094277.8724432,5,87.3980712890625
1550094893.7679303,6,85.9769515991211
1550095522.7898724,7,83.8099365234375
1550096146.546381,8,82.26346588134766
1550096763.9231572,9,80.06464385986328
1550097394.836587,10,77.80187225341797
1550098044.7182562,11,76.3852310180664
1550098699.1868947,12,74.18817138671875
1550099327.5036526,13,72.31646728515625
1550099950.4439628,14,70.32012939453125
1550100586.3285925,15,68.98938751220703
1550101215.3382475,16,71.02200317382812
1550101874.2481666,17,68.02904510498047
1550102519.468603,18,64.39795684814453
1550103173.9380698,19,60.62128448486328
1550103850.4208405,20,59.053409576416016
1550104507.607625,21,57.84762191772461
1550105180.6487644,22,57.144371032714844
1550105811.9936295,23,54.84917449951172
1550106493.5939693,24,53.93424987792969
1550107131.907917,25,53.81093978881836
1550107790.7332993,26,53.73618698120117
1550108458.5521183,27,48.28498458862305
1550109155.448336,28,49.62362289428711
1550109774.3028336,29,45.985198974609375
1550110428.8566291,30,57.191001892089844
1550111101.0811145,31,45.69719314575195
1550111734.5837593,32,43.8145866394043
1550112399.7167099,33,47.09286880493164
1550113027.553593,34,47.09041213989258
1550113697.6093373,35,40.52375411987305
1550114344.6141865,36,41.05844497680664
1550114964.57205,37,52.90067672729492
1550115598.3027236,38,38.54079818725586
1550116192.3214529,39,48.322547912597656
1550116826.3573234,40,41.908939361572266
1550117464.7269995,41,37.69533920288086
1550118089.5915837,42,42.745872497558594
1550118697.6355314,43,38.96651840209961
1550119331.4343743,44,42.92872619628906
1550119987.740829,45,35.50218200683594
1550120612.15435,46,38.13877868652344
1550121254.86003,47,37.988616943359375
1550121842.635771,48,41.50837707519531
1550122447.3757086,49,34.43157958984375
1550123045.8504431,50,33.35674285888672
1550123617.548617,51,40.676063537597656
1550124211.9254587,52,32.12036895751953
1550124788.4216163,53,53.309059143066406
1550125367.2051919,54,35.35813903808594
1550125981.8736498,55,32.393577575683594
1550126556.3269913,56,37.14301300048828
1550127145.9196465,57,31.647258758544922
1550127720.7887444,58,83.97154235839844
1550128321.2942014,59,57.8067741394043
1550128898.9712887,60,40.28042984008789
1550129468.8328657,61,37.63368606567383
1550130067.0934029,62,50.335445404052734
1550130647.2629647,63,39.53077697753906
1550131225.9340875,64,37.211082458496094
1550131805.257896,65,44.337303161621094
1550132385.198137,66,34.01213455200195
1550132948.2798493,67,36.67567825317383
1550133504.9910164,68,35.28672409057617
1550134067.1290236,69,39.7606086730957
1550134655.4302354,70,31.805805206298828
1550135415.2996614,71,38.274234771728516
1550136128.7285638,72,31.57009506225586
1550136854.8114455,73,37.524715423583984
1550137479.030397,74,32.88902282714844
1550138072.4444048,75,38.9887809753418
1550138688.643089,76,36.18215560913086
1550139285.474915,77,38.618595123291016
1550139900.2138295,78,31.077007293701172
1550140539.4601285,79,44.123077392578125
1550141175.3280458,80,36.23661804199219
1550141908.8285933,81,33.589942932128906
1550142604.017114,82,31.509984970092773
1550143285.3605945,83,34.224273681640625
1550143914.0580406,84,42.18117904663086
1550144686.4409354,85,39.61717987060547
1550145320.910505,86,29.346538543701172
1550145918.3699007,87,30.81922721862793
1550146589.9488616,88,51.31815719604492
1550147217.2555652,89,31.689491271972656
1550147824.9017966,90,36.203643798828125
1550148552.4138918,91,32.90812683105469
1550149347.852589,92,30.181150436401367
1550150009.6033916,93,41.89944839477539
1550150626.640994,94,44.065303802490234
1550151323.669405,95,32.12495422363281
1550151960.0673106,96,31.615793228149414
1550152587.6396914,97,43.63385772705078
1550153315.495831,98,35.68819808959961
1550154061.9914272,99,29.817808151245117
