Wall time,Step,Value
1550091158.0245962,0,90.81832885742188
1550091783.1070528,1,88.96173858642578
1550092402.7355845,2,86.7739028930664
1550093026.5854166,3,83.8321533203125
1550093654.3770847,4,79.39289855957031
1550094277.87239,5,75.45258331298828
1550094893.7678769,6,72.84627532958984
1550095522.78984,7,68.94307708740234
1550096146.5463321,8,66.24674224853516
1550096763.9230874,9,62.39876174926758
1550097394.8365357,10,58.647239685058594
1550098044.7182224,11,56.351318359375
1550098699.1868613,12,52.86484146118164
1550099327.5036182,13,49.831825256347656
1550099950.4439154,14,47.00474166870117
1550100586.328546,15,45.01691436767578
1550101215.3382149,16,48.30560302734375
1550101874.2481346,17,43.534820556640625
1550102519.4685519,18,38.8306999206543
1550103173.9380372,19,34.40934371948242
1550103850.420781,20,32.63960647583008
1550104507.607591,21,31.774635314941406
1550105180.6487265,22,31.300111770629883
1550105811.9935796,23,28.32808494567871
1550106493.5939357,24,27.435546875
1550107131.9078848,25,27.290956497192383
1550107790.7332513,26,27.860877990722656
1550108458.5520828,27,22.310564041137695
1550109155.4482865,28,23.973697662353516
1550109774.3027616,29,19.69072723388672
1550110428.8565803,30,33.7504768371582
1550111101.0810719,31,19.884098052978516
1550111734.5836864,32,18.10545539855957
1550112399.7166762,33,22.897884368896484
1550113027.5535598,34,22.1618595123291
1550113697.6093035,35,15.98275375366211
1550114344.6141133,36,15.901456832885742
1550114964.572018,37,28.86045265197754
1550115598.3026605,38,14.352410316467285
1550116192.32142,39,25.75328254699707
1550116826.357256,40,16.85090446472168
1550117464.726936,41,13.608149528503418
1550118089.5915358,42,19.509748458862305
1550118697.6354835,43,14.800836563110352
1550119331.4343383,44,19.2957763671875
1550119987.740754,45,12.061603546142578
1550120612.154277,46,14.507351875305176
1550121254.8599973,47,14.97161865234375
1550121842.6357157,48,18.498260498046875
1550122447.3756766,49,11.695230484008789
1550123045.850396,50,10.692346572875977
1550123617.5485709,51,18.30143928527832
1550124211.925425,52,9.920059204101562
1550124788.4215841,53,29.43978500366211
1550125367.2051198,54,12.688002586364746
1550125981.873599,55,9.882452964782715
1550126556.3269575,56,14.384196281433105
1550127145.9196012,57,9.683145523071289
1550127720.788698,58,69.23133087158203
1550128321.2941551,59,33.41100311279297
1550128898.9712532,60,15.82546329498291
1550129468.8328013,61,13.432788848876953
1550130067.09337,62,26.27821922302246
1550130647.2629328,63,15.693336486816406
1550131225.934032,64,14.330513954162598
1550131805.257864,65,20.176809310913086
1550132385.1981053,66,11.565073013305664
1550132948.2798176,67,13.51773452758789
1550133504.9909463,68,11.85116958618164
1550134067.1289527,69,17.144018173217773
1550134655.4301808,70,10.193631172180176
1550135415.299604,71,15.653570175170898
1550136128.7285316,72,9.8430757522583
1550136854.811414,73,15.258068084716797
1550137479.0303636,74,10.379058837890625
1550138072.4443574,75,17.66598129272461
1550138688.6430576,76,13.678031921386719
1550139285.4748816,77,15.218353271484375
1550139900.2137935,78,9.820035934448242
1550140539.4600053,79,23.198423385620117
1550141175.328013,80,13.312731742858887
1550141908.8285604,81,11.513468742370605
1550142604.017081,82,9.721927642822266
1550143285.3605616,83,12.242692947387695
1550143914.058008,84,20.568899154663086
1550144686.4408877,85,16.173046112060547
1550145320.9104583,86,8.81103801727295
1550145918.3698661,87,9.049505233764648
1550146589.9488149,88,30.318639755249023
1550147217.2555327,89,9.887898445129395
1550147824.9017618,90,13.686318397521973
1550148552.4138505,91,11.329118728637695
1550149347.8525252,92,8.692367553710938
1550150009.6033413,93,19.263837814331055
1550150626.6409454,94,20.27156639099121
1550151323.669372,95,10.07329273223877
1550151960.0672765,96,9.702032089233398
1550152587.6396532,97,20.830625534057617
1550153315.495797,98,13.346321105957031
1550154061.991395,99,8.747925758361816
