Wall time,Step,Value
1550261013.6229167,0,65.95696258544922
1550261916.463726,1,59.89690399169922
1550262799.0087454,2,57.41288375854492
1550263712.1141806,3,52.5403938293457
1550264596.2106626,4,46.378299713134766
1550265511.0691552,5,21.1795597076416
1550266388.7303813,6,11.089193344116211
1550267298.230481,7,8.007434844970703
1550268170.1069214,8,7.22860050201416
1550269083.654336,9,5.457464218139648
1550269957.90122,10,4.962090969085693
1550270867.057455,11,4.570966720581055
1550271746.2760847,12,3.847928047180176
1550272651.1594195,13,3.47104549407959
1550273528.2389507,14,3.2794668674468994
1550274436.326148,15,3.6235313415527344
1550275307.0883482,16,2.3338983058929443
1550276217.0183494,17,2.0626134872436523
1550277104.513289,18,3.7202999591827393
1550278001.8761475,19,1.735056757926941
1550278912.4478197,20,1.6770591735839844
1550279790.4832616,21,1.4943715333938599
1550280692.204744,22,3.0091354846954346
1550281570.340458,23,1.1866028308868408
1550282477.267628,24,1.2944483757019043
1550283369.2038283,25,1.3216331005096436
1550284281.780018,26,0.9462741613388062
1550285169.0724556,27,1.8615092039108276
1550286075.4365559,28,0.902371346950531
1550286957.8289864,29,3.09645414352417
1550287864.834955,30,0.7431781888008118
1550288747.1040747,31,0.8761838674545288
1550289646.6103835,32,0.8123862743377686
1550290533.0094779,33,0.6427518129348755
1550291441.4763806,34,0.6353285908699036
1550292323.7092338,35,0.9394073486328125
1550293221.6350086,36,0.5774719715118408
1550294113.077156,37,0.5644048452377319
1550295001.6382842,38,0.5894463062286377
1550295888.1154313,39,1.8697936534881592
1550296796.403694,40,4.866606712341309
1550297675.7467313,41,0.5500448942184448
1550298581.7944956,42,0.7067130208015442
1550299467.8902779,43,0.40515047311782837
1550300358.463001,44,1.4539313316345215
1550301252.5138767,45,0.46581465005874634
1550302143.061825,46,0.3663789927959442
1550303031.2132003,47,0.4287671148777008
1550303994.639535,48,0.7451556324958801
1550304985.1764467,49,0.5006392598152161
1550305945.5968466,50,0.633165717124939
1550306917.646915,51,0.33980679512023926
1550307901.3968744,52,1.1199716329574585
1550308881.3085628,53,0.2896679937839508
1550309863.63236,54,0.8393839001655579
1550310867.9693525,55,0.2766037583351135
1550311849.4304104,56,1.5829474925994873
1550312827.0702753,57,0.3983555734157562
1550313812.9391553,58,0.27429893612861633
1550314793.3242822,59,0.39682742953300476
1550315762.1107998,60,0.6605860590934753
1550316729.055468,61,0.23646076023578644
1550317706.4950266,62,0.7386484742164612
1550318695.7422194,63,0.23276495933532715
1550319664.5079138,64,0.3253065049648285
1550320632.561264,65,1.3062655925750732
1550321610.685145,66,0.21997570991516113
1550322596.008246,67,0.3356369733810425
1550323572.297237,68,0.3236151337623596
1550324532.920398,69,0.2734154462814331
1550325505.4090009,70,11.164799690246582
1550326479.4079542,71,0.2584155797958374
1550327468.2293289,72,0.20158544182777405
1550328440.0844345,73,0.23697054386138916
1550329417.9498134,74,0.23987509310245514
1550330402.881846,75,0.31943070888519287
1550331391.4100075,76,0.3244011402130127
1550332454.5411992,77,0.19098640978336334
1550333377.1780648,78,0.3305991291999817
1550334261.9725816,79,0.42122259736061096
1550335175.3717248,80,0.18370017409324646
1550336046.4606638,81,2.2124648094177246
1550336957.7881794,82,0.17209398746490479
1550337825.0473585,83,0.23814024031162262
1550338727.8150973,84,0.26464948058128357
1550339633.4048283,85,0.17824287712574005
1550340506.4751046,86,1.911003828048706
1550341409.8714569,87,0.19378888607025146
1550342289.377144,88,0.15785963833332062
1550343183.4055912,89,0.16614283621311188
1550344074.6730464,90,0.453082412481308
1550344966.4659069,91,0.6260368227958679
1550345858.2949653,92,0.18811766803264618
1550346753.2246854,93,0.17000117897987366
1550347638.4384186,94,0.17675018310546875
1550348547.0439336,95,4.150294303894043
1550349432.8886483,96,0.1898234635591507
1550350338.530251,97,0.17694325745105743
1550351207.6327229,98,1.0285667181015015
1550352114.1534464,99,0.14317627251148224
