Wall time,Step,Value
1557844038.0721233,0,80.66415405273438
1557845147.355694,1,70.94058227539062
1557846263.1689768,2,63.52769088745117
1557847364.801939,3,55.97018814086914
1557848465.483356,4,50.201969146728516
1557849568.4320393,5,43.67621612548828
1557850682.8957572,6,38.117244720458984
1557851785.7408159,7,32.56882095336914
1557852899.035094,8,28.752666473388672
1557853997.241095,9,24.002685546875
1557855132.6366909,10,22.052841186523438
1557856310.8456259,11,18.815168380737305
1557857403.5463672,12,17.655441284179688
1557858519.8125815,13,15.319476127624512
1557859624.5530946,14,13.608144760131836
1557860747.185955,15,13.288047790527344
1557861847.6472552,16,12.23141860961914
1557863006.5603354,17,10.639854431152344
1557864080.3418312,18,10.84984016418457
1557865200.1609395,19,10.539710998535156
1557866303.8015194,20,9.379822731018066
1557867418.8135524,21,8.112525939941406
1557868528.6955833,22,7.629210948944092
1557869643.1388087,23,7.139900207519531
1557870792.623455,24,8.830408096313477
1557871891.1457927,25,6.426877975463867
1557872999.7569168,26,6.6421217918396
1557874102.8914495,27,5.840668201446533
1557875210.3607838,28,6.018115043640137
1557876317.4140577,29,5.171168327331543
1557877402.033193,30,5.2397613525390625
1557878443.5552464,31,4.688920497894287
1557879496.5084417,32,4.464035511016846
1557880535.2647464,33,4.571414470672607
1557881589.4255867,34,3.8614840507507324
1557882626.9168708,35,3.9943501949310303
1557883678.3131125,36,4.021045684814453
1557884718.7532094,37,3.8888697624206543
1557885772.1340306,38,3.4353432655334473
1557886815.768768,39,3.265465259552002
1557887873.4594414,40,3.276262044906616
1557888926.9583683,41,3.5290474891662598
1557889969.9528792,42,2.8722949028015137
1557891013.558229,43,2.891469717025757
1557892065.8071578,44,2.6567087173461914
1557893125.5888379,45,2.671957015991211
1557894165.1005208,46,2.822629451751709
1557895220.6990952,47,2.601783037185669
1557896257.9179082,48,2.729491949081421
1557897307.0567327,49,2.41109299659729
1557898341.9287202,50,2.506458044052124
1557899395.5518851,51,1.994738221168518
1557900429.177542,52,2.043991804122925
1557901488.9503198,53,2.313303232192993
1557902530.3494246,54,2.230268716812134
1557903586.770363,55,2.5283560752868652
1557904628.9871995,56,2.0819761753082275
1557905684.5366812,57,1.8957833051681519
1557906725.6706986,58,1.659029245376587
1557907778.4202957,59,1.7615410089492798
1557908816.6922584,60,2.3688061237335205
1557909863.47209,61,1.6010655164718628
1557910903.6851392,62,1.5800888538360596
1557911953.4162707,63,1.4981842041015625
1557912984.729686,64,1.4645183086395264
1557914041.8817325,65,1.4784458875656128
1557915075.98225,66,1.7086671590805054
1557916135.4884453,67,1.2316726446151733
1557917200.7911918,68,1.3541088104248047
1557918249.7880502,69,1.1864453554153442
1557919289.2300057,70,3.053149938583374
1557920336.1148922,71,1.4637759923934937
1557921368.658359,72,1.2503089904785156
1557922422.7533143,73,1.2223421335220337
1557923466.527084,74,1.3888134956359863
1557924531.117366,75,1.2318652868270874
1557925579.5855498,76,1.1405946016311646
1557926631.44627,77,1.419501781463623
1557927682.999787,78,1.4284862279891968
1557928741.5137775,79,1.0615836381912231
1557929783.736703,80,1.0591850280761719
1557930836.18302,81,1.0252552032470703
1557931874.0961382,82,1.026790738105774
1557932931.2705123,83,1.2170711755752563
1557933966.037702,84,1.2284185886383057
1557935010.6285243,85,1.2184128761291504
1557936050.6890714,86,0.7454454302787781
1557937103.8095293,87,1.0478942394256592
1557938142.5907156,88,0.8876181840896606
1557939191.2537093,89,1.0070788860321045
1557940231.20566,90,0.959879457950592
1557941286.3131645,91,1.0135093927383423
1557942324.4325051,92,0.7512619495391846
1557943374.5264125,93,0.857226550579071
1557944408.6817086,94,0.7702187895774841
1557945470.287693,95,1.0753114223480225
1557946513.0503752,96,0.7520325779914856
1557947565.1062744,97,1.0951539278030396
1557948610.464322,98,0.877275824546814
1557949670.5122485,99,1.0311955213546753
