Wall time,Step,Value
1557844038.0722406,0,95.11581420898438
1557845147.3557634,1,92.44110107421875
1557846263.1690834,2,90.29631042480469
1557847364.802047,3,87.94461822509766
1557848465.4834256,4,85.8917236328125
1557849568.4321053,5,83.33604431152344
1557850682.8958256,6,80.9521713256836
1557851785.7408807,7,78.21630859375
1557852899.0351946,8,76.00971221923828
1557853997.2411697,9,72.87479400634766
1557855132.6367695,10,71.37250518798828
1557856310.8457534,11,69.00212860107422
1557857403.5464392,12,67.74580383300781
1557858519.8130143,13,65.05389404296875
1557859624.5531664,14,62.9385871887207
1557860747.1860304,15,62.93984603881836
1557861847.6473258,16,61.689937591552734
1557863006.5604048,17,59.205936431884766
1557864080.3419087,18,59.532562255859375
1557865200.1610117,19,58.88551330566406
1557866303.801592,20,56.91047286987305
1557867418.8136508,21,55.21999740600586
1557868528.6956515,22,54.245548248291016
1557869643.1389456,23,52.69965362548828
1557870792.6235592,24,55.109161376953125
1557871891.1458642,25,51.331787109375
1557872999.7569852,26,52.52307891845703
1557874102.891517,27,50.31338882446289
1557875210.360853,28,50.54051971435547
1557876317.4141278,29,48.75589370727539
1557877402.033261,30,49.328372955322266
1557878443.5553162,31,47.673240661621094
1557879496.5085087,32,46.651546478271484
1557880535.2648175,33,47.21997833251953
1557881589.4256573,34,44.71567916870117
1557882626.9169385,35,45.072593688964844
1557883678.313414,36,44.904319763183594
1557884718.7532756,37,44.51105880737305
1557885772.1341283,38,43.25825500488281
1557886815.768835,39,42.114776611328125
1557887873.4596014,40,42.12858200073242
1557888926.958436,41,42.20319366455078
1557889969.9530065,42,40.856746673583984
1557891013.558299,43,40.0895881652832
1557892065.8072674,44,38.82284164428711
1557893125.5889065,45,38.86555862426758
1557894165.1005907,46,40.17232131958008
1557895220.6991944,47,38.3065185546875
1557896257.9179797,48,40.31558609008789
1557897307.056834,49,38.0673942565918
1557898341.9288387,50,37.89007568359375
1557899395.551974,51,37.182525634765625
1557900429.1776092,52,36.873146057128906
1557901488.9503915,53,37.735477447509766
1557902530.349494,54,37.295345306396484
1557903586.7704659,55,37.53282928466797
1557904628.9872677,56,35.89952850341797
1557905684.536759,57,34.56273651123047
1557906725.670769,58,33.42221450805664
1557907778.4203672,59,33.482810974121094
1557908816.6923282,60,36.551151275634766
1557909863.4722033,61,32.47734451293945
1557910903.6852086,62,34.05882263183594
1557911953.416339,63,31.52591323852539
1557912984.729757,64,31.53276824951172
1557914041.8818336,65,31.35071563720703
1557915075.9823194,66,33.018917083740234
1557916135.4885454,67,30.812278747558594
1557917200.7912624,68,31.405275344848633
1557918249.7881527,69,29.36419677734375
1557919289.230076,70,35.48590087890625
1557920336.1150084,71,29.465349197387695
1557921368.6584609,72,29.497032165527344
1557922422.7534146,73,29.783170700073242
1557923466.527153,74,30.371341705322266
1557924531.1174338,75,30.251920700073242
1557925579.5856194,76,28.35590934753418
1557926631.4463818,77,29.892688751220703
1557927682.9998572,78,29.396629333496094
1557928741.5138757,79,27.501087188720703
1557929783.7368226,80,28.25270652770996
1557930836.1831298,81,27.370328903198242
1557931874.0962076,82,27.12198829650879
1557932931.2706125,83,27.71210479736328
1557933966.0377738,84,27.91129493713379
1557935010.6285927,85,27.122283935546875
1557936050.6891441,86,24.611827850341797
1557937103.8096561,87,26.129941940307617
1557938142.590785,88,26.183528900146484
1557939191.2537796,89,25.524059295654297
1557940231.2057364,90,26.2927303314209
1557941286.313288,91,26.327756881713867
1557942324.4325771,92,22.69978141784668
1557943374.5265224,93,23.33549690246582
1557944408.6817803,94,23.398157119750977
1557945470.2877955,95,26.824235916137695
1557946513.0504835,96,24.082706451416016
1557947565.1063454,97,24.779399871826172
1557948610.4643967,98,25.83350372314453
1557949670.5123484,99,25.287792205810547
