Wall time,Step,Value
1550261013.6229777,0,91.13217163085938
1550261916.4637916,1,89.4430160522461
1550262799.0088081,2,88.41740417480469
1550263712.1142766,3,86.38427734375
1550264596.2107635,4,84.13114166259766
1550265511.0692663,5,71.10342407226562
1550266388.7304802,6,60.51594161987305
1550267298.2306004,7,54.217140197753906
1550268170.107022,8,51.9648551940918
1550269083.65441,9,47.07861328125
1550269957.901369,10,44.90142822265625
1550270867.0575233,11,42.583370208740234
1550271746.2761567,12,40.85401153564453
1550272651.1594918,13,39.147239685058594
1550273528.2390199,14,37.83142852783203
1550274436.3262873,15,38.44526290893555
1550275307.0884893,16,33.06829833984375
1550276217.018417,17,31.5264892578125
1550277104.5133884,18,34.84306716918945
1550278001.8762443,19,29.22516441345215
1550278912.4478855,20,28.7891902923584
1550279790.4833283,21,27.43060874938965
1550280692.204891,22,30.788536071777344
1550281570.3405278,23,24.75568199157715
1550282477.267696,24,25.563533782958984
1550283369.2038956,25,24.722925186157227
1550284281.7801118,26,22.415828704833984
1550285169.072528,27,26.25473976135254
1550286075.436623,28,22.174001693725586
1550286957.829054,29,25.85141944885254
1550287864.83632,30,19.90201187133789
1550288747.1041448,31,20.62143898010254
1550289646.6104493,32,19.878999710083008
1550290533.0095432,33,18.81318473815918
1550291441.4764514,34,18.582366943359375
1550292323.709328,35,20.71002960205078
1550293221.6350753,36,17.145530700683594
1550294113.0772507,37,16.405031204223633
1550295001.638381,38,17.91251564025879
1550295888.11551,39,22.258140563964844
1550296796.4037626,40,22.622154235839844
1550297675.7467964,41,16.728511810302734
1550298581.7945693,42,16.135011672973633
1550299467.8903718,43,13.418532371520996
1550300358.463101,44,18.09380340576172
1550301252.513942,45,15.142378807067871
1550302143.061892,46,13.095847129821777
1550303031.213337,47,14.230826377868652
1550303994.6396928,48,15.754697799682617
1550304985.176516,49,14.939241409301758
1550305945.5969148,50,14.642483711242676
1550306917.6469827,51,12.082094192504883
1550307901.3969486,52,17.010251998901367
1550308881.30863,53,11.130462646484375
1550309863.6324592,54,14.583172798156738
1550310867.9694607,55,10.1569242477417
1550311849.4304771,56,16.131135940551758
1550312827.0703557,57,13.361795425415039
1550313812.9392378,58,10.012784957885742
1550314793.3243725,59,12.045975685119629
1550315762.1108756,60,12.828949928283691
1550316729.055535,61,9.250468254089355
1550317706.4950917,62,13.449045181274414
1550318695.742314,63,8.89794921875
1550319664.5080135,64,10.903589248657227
1550320632.5613303,65,14.944791793823242
1550321610.6852112,66,8.488090515136719
1550322596.0083568,67,10.423110961914062
1550323572.2973368,68,10.645127296447754
1550324532.9204776,69,9.86878490447998
1550325505.4091043,70,31.449613571166992
1550326479.40805,71,9.814064025878906
1550327468.2293966,72,8.159781455993652
1550328440.0845382,73,8.994091987609863
1550329417.9499114,74,9.734309196472168
1550330402.8819225,75,10.208090782165527
1550331391.4101183,76,9.893623352050781
1550332454.5412674,77,7.658272743225098
1550333377.1781318,78,9.947656631469727
1550334261.9726765,79,9.650020599365234
1550335175.371792,80,8.195880889892578
1550336046.4608028,81,17.6500186920166
1550336957.7882788,82,6.9320902824401855
1550337825.0474265,83,7.645685195922852
1550338727.8151639,84,9.065450668334961
1550339633.4048967,85,7.055240631103516
1550340506.4752064,86,14.242544174194336
1550341409.871556,87,8.242398262023926
1550342289.3772109,88,6.584394454956055
1550343183.405705,89,7.093425273895264
1550344074.6731422,90,10.972131729125977
1550344966.4660354,91,11.286933898925781
1550345858.2950356,92,6.502537250518799
1550346753.2247996,93,6.397724151611328
1550347638.4384847,94,7.2272539138793945
1550348547.0440063,95,16.701732635498047
1550349432.8887234,96,6.805177211761475
1550350338.5303478,97,6.585814952850342
1550351207.63279,98,10.632126808166504
1550352114.1535223,99,5.546180725097656
