Wall time,Step,Value
1550261013.6229472,0,82.40807342529297
1550261916.4637594,1,79.14347839355469
1550262799.008777,2,77.2981948852539
1550263712.114229,3,73.67975616455078
1550264596.2107136,4,69.52070617675781
1550265511.0692108,5,47.64957046508789
1550266388.7304323,6,33.4525032043457
1550267298.230536,7,26.77802085876465
1550268170.106969,8,24.786083221435547
1550269083.6543741,9,20.43278694152832
1550269957.9012904,10,18.817890167236328
1550270867.0574882,11,17.351619720458984
1550271746.2761195,12,15.793087005615234
1550272651.1594565,13,14.57547664642334
1550273528.238985,14,13.791267395019531
1550274436.3262177,15,14.55510139465332
1550275307.0884194,16,10.85383129119873
1550276217.0183833,17,9.910402297973633
1550277104.5133383,18,13.05893325805664
1550278001.8761961,19,8.676956176757812
1550278912.447853,20,8.402974128723145
1550279790.4832952,21,7.7401556968688965
1550280692.204818,22,10.662434577941895
1550281570.3404927,23,6.519941329956055
1550282477.2676623,24,6.891940116882324
1550283369.2038617,25,6.7194414138793945
1550284281.7800658,26,5.395849704742432
1550285169.0724897,27,7.881767272949219
1550286075.4365897,28,5.28727912902832
1550286957.8290207,29,9.020671844482422
1550287864.836275,30,4.448474884033203
1550288747.104108,31,4.832317352294922
1550289646.6104167,32,4.547097206115723
1550290533.0095108,33,3.979205369949341
1550291441.4764175,34,3.9735589027404785
1550292323.7092807,35,5.0295562744140625
1550293221.6350415,36,3.5176892280578613
1550294113.0772042,37,3.3611807823181152
1550295001.638332,38,3.7395858764648438
1550295888.1154714,39,6.808311462402344
1550296796.4037285,40,9.62849235534668
1550297675.7467637,41,3.4182145595550537
1550298581.7945328,42,3.5600430965423584
1550299467.890325,43,2.5150344371795654
1550300358.4630516,44,5.001265048980713
1550301252.5139098,45,2.9415535926818848
1550302143.0618594,46,2.385098457336426
1550303031.2132688,47,2.679819107055664
1550303994.6396112,48,3.641972064971924
1550304985.1764812,49,3.0371761322021484
1550305945.596881,50,3.2369320392608643
1550306917.646949,51,2.1229805946350098
1550307901.3969097,52,4.5710673332214355
1550308881.3085961,53,1.913173794746399
1550309863.6324098,54,3.5646700859069824
1550310867.9694066,55,1.7141417264938354
1550311849.430444,56,4.973078727722168
1550312827.070316,57,2.5473127365112305
1550313812.9391968,58,1.6916868686676025
1550314793.3243275,59,2.2784314155578613
1550315762.1108382,60,2.9787063598632812
1550316729.0555022,61,1.544381022453308
1550317706.4950593,62,3.3590166568756104
1550318695.7422671,63,1.4410600662231445
1550319664.507963,64,1.985172986984253
1550320632.5612977,65,4.427219390869141
1550321610.6851778,66,1.333201289176941
1550322596.008302,67,1.9878523349761963
1550323572.2972872,68,1.9551929235458374
1550324532.9204314,69,1.7060961723327637
1550325505.4090548,70,18.55362892150879
1550326479.4080029,71,1.591355562210083
1550327468.229363,72,1.2451362609863281
1550328440.0844874,73,1.492116093635559
1550329417.949864,74,1.5795559883117676
1550330402.8818862,75,1.9136173725128174
1550331391.4100635,76,1.8147906064987183
1550332454.5412338,77,1.1814717054367065
1550333377.1780982,78,1.9262034893035889
1550334261.972629,79,1.9443496465682983
1550335175.371759,80,1.2735345363616943
1550336046.4607334,81,6.314923286437988
1550336957.7882268,82,1.0683891773223877
1550337825.0473917,83,1.3527178764343262
1550338727.8151286,84,1.5969998836517334
1550339633.4048629,85,1.0795402526855469
1550340506.4751527,86,4.8004608154296875
1550341409.8715076,87,1.225380539894104
1550342289.3771777,88,0.969631552696228
1550343183.4056497,89,1.037744164466858
1550344074.6730936,90,2.2777602672576904
1550344966.4659846,91,2.731980800628662
1550345858.2950013,92,1.0781551599502563
1550346753.2247422,93,1.0227216482162476
1550347638.4384518,94,1.139944076538086
1550348547.0439703,95,7.674403190612793
1550349432.8886836,96,1.1220520734786987
1550350338.5302994,97,1.0681692361831665
1550351207.6327558,98,3.0958995819091797
1550352114.153484,99,0.8333474397659302
